transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
17816,62,3341,2017-11-11,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,33879.0,142835.95520000003
17817,71,207,2017-01-03,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,2037808.79
17818,9,197,2017-07-17,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,1316301.2904
17819,23,219,2017-03-08,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,422047.5544
17820,89,3197,2017-12-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1055890.62
17821,58,346,2017-09-08,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,129030.32800000001
17822,45,3338,2017-12-26,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41064.0,37522.2351
17823,0,1480,2017-07-25,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,40487.0,142835.95520000003
17824,61,402,2017-05-05,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,4051.1387999999997
17825,0,714,2017-08-10,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,35455.0,97416.12
17826,78,25,2017-12-25,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,35455.0,1252445.044
17827,40,151,2017-08-15,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,35052.0,1275752.933
17828,34,2361,2017-05-30,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345.0,198953.84
17829,12,357,2017-12-15,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,198953.84
17830,90,2230,2017-04-25,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,105421.7341
17831,52,2080,2017-03-08,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,1459182.684
17832,24,285,2017-03-19,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,1459182.684
17833,63,2565,2017-06-13,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145.0,147711.888
17834,45,713,2017-04-07,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,38991.0,37522.2351
17835,81,1690,2017-05-16,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38206.0,306091.71300000005
17836,43,814,2017-07-22,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0,748186.5004
17837,85,1326,2017-06-26,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,37626.0,154562.1504
17838,31,3362,2017-10-05,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,39988.993800000004
17839,57,642,2017-01-01,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,491766.0546
17840,84,1797,2017-05-13,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,62523.9868
17841,5,3237,2017-04-27,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38206.0,264167.7544
17842,81,1678,2017-02-07,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41009.0,748186.5004
17843,100,2949,2017-11-15,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,213900.34649999999
17844,49,792,2017-04-03,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,42172.0,778739.1848
17845,53,3473,2017-05-19,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,38647.0,80790.6372
17846,61,1769,2017-02-12,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,40487.0,4051.1387999999997
17847,21,127,2017-06-07,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,407860.1102
17848,72,800,2017-10-03,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,97416.12
17849,40,2890,2017-07-28,1.0,Cancelled,OHM Cycles,Standard,high,medium,1458.17,874.9,35560.0,1275752.933
17850,71,1824,2017-08-21,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,40553.0,2037808.79
17851,79,709,2017-07-12,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,33429.0,1272479.9958
17852,5,934,2017-04-23,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38206.0,264167.7544
17853,60,2686,2017-01-19,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,3479856.996
17854,82,1745,2017-09-14,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42218.0,791619.7152
17855,0,907,2017-06-26,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,4051.1387999999997
17856,48,340,2017-06-13,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668.0,1675728.7392
17857,0,1107,2017-01-31,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,77064.6017
17858,64,768,2017-12-23,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40487.0,876594.4319999999
17859,45,3052,2017-02-23,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,37522.2351
17860,11,2615,2017-07-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,37838.0,975270.4528000001
17861,75,1535,2017-09-17,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41922.0,1619016.3815000001
17862,61,3458,2017-05-11,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38206.0,306091.71300000005
17863,96,1428,2017-01-16,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,1624932.1979999999
17864,33,2094,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,1530686.5392000002
17865,7,1631,2017-05-12,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,229828.1391
17866,98,3498,2017-02-10,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,77064.6017
17867,96,2659,2017-03-25,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37539.0,1624932.1979999999
17868,83,1056,2017-06-18,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1406722.0182
17869,39,3460,2017-02-21,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1055890.62
17870,86,2992,2017-06-03,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,37626.0,29470.244099999996
17871,17,1226,2017-07-31,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,42404.0,629960.968
17872,88,2066,2017-08-18,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34244.0,2458162.4912
17873,0,2347,2017-08-10,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,62523.9868
17874,30,2124,2017-07-21,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,946144.1325999999
17875,63,3450,2017-06-08,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,147711.888
17876,88,1225,2017-04-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539.0,456733.106
17877,92,2868,2017-05-09,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,491766.0546
17878,87,2548,2017-08-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,834024.6
17879,0,86,2017-01-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37698.0,39988.993800000004
17880,74,2314,2017-02-18,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668.0,1675728.7392
17881,69,601,2017-05-30,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339.0,986170.481
17882,53,2961,2017-10-25,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40410.0,80790.6372
17883,4,2429,2017-05-22,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784.0,764962.9924000001
17884,38,1049,2017-06-15,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,1303844.3203
17885,52,3432,2017-02-13,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35470.0,1062005.0628
17886,98,3288,2017-03-05,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,80790.6372
17887,29,3342,2017-08-01,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,221453.1606
17888,5,1150,2017-08-04,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,36145.0,264167.7544
17889,61,3423,2017-05-18,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,4051.1387999999997
17890,67,3327,2017-01-27,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,205019.80199999997
17891,27,35,2017-09-29,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35052.0,163279.544
17892,59,2238,2017-03-08,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,42145.0,778739.1848
17893,67,786,2017-12-09,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,205019.80199999997
17894,0,2498,2017-11-17,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,62523.9868
17895,2,2524,2017-02-19,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,3833.2937999999995
17896,10,417,2017-08-30,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,532771.51
17897,71,1540,2017-03-16,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,42710.0,2037808.79
17898,98,1767,2017-09-02,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364.0,77064.6017
17899,53,1456,2017-03-09,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915.0,80790.6372
17900,18,3220,2017-02-18,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,248200.24149999997
17901,67,3346,2017-05-25,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,407860.1102
17902,19,2478,2017-04-27,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,34165.0,86.5921
17903,96,2871,2017-12-10,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002.0,1624932.1979999999
17904,82,1949,2017-08-01,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,791619.7152
17905,0,1213,2017-05-15,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,194177.3016
17906,43,472,2017-03-03,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,40672.0,748186.5004
17907,63,1852,2017-01-01,1.0,Cancelled,Solex,Standard,medium,medium,1483.2,99.59,36146.0,147711.888
17908,0,265,2017-07-22,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364.0,300972.59079999995
17909,15,2464,2017-02-23,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,718000.3859999999
17910,81,438,2017-10-25,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41064.0,748186.5004
17911,50,2290,2017-07-27,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009.0,23203.408799999997
17912,64,720,2017-05-15,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,36668.0,876594.4319999999
17913,90,118,2017-10-22,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,479683.40319999994
17914,91,1879,2017-03-23,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,330050.9935
17915,68,1459,2017-05-01,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,73185.799
17916,14,368,2017-03-10,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,2037808.79
17917,86,1515,2017-12-22,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38482.0,29470.244099999996
17918,86,324,2017-03-28,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,29470.244099999996
17920,72,394,2017-06-14,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34170.0,129030.32800000001
17921,29,790,2017-12-16,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,221453.1606
17922,69,647,2017-03-11,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33888.0,471521.77199999994
17923,6,3141,2017-01-09,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,31158.032399999996
17924,9,1047,2017-04-30,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,495571.19599999994
17925,26,3031,2017-02-06,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,36334.0,1519868.2059
17926,0,196,2017-08-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,31158.032399999996
17927,78,1300,2017-05-08,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533.0,1252445.044
17928,94,2309,2017-07-19,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,1624932.1979999999
17929,33,859,2017-02-15,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35052.0,1530686.5392000002
17930,54,1657,2017-02-24,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,17375.7696
17931,53,1452,2017-06-13,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,80790.6372
17932,72,2800,2017-06-04,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,97416.12
17933,43,2733,2017-07-24,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0,748186.5004
17934,56,142,2017-01-08,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,25354.294
17935,99,16,2017-07-31,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364.0,946144.1325999999
17936,3,729,2017-07-20,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33259.0,813414.5124
17937,64,2177,2017-07-18,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,876594.4319999999
17938,23,1770,2017-08-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,39031.0,422047.5544
17939,3,1964,2017-06-27,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0,813414.5124
17940,53,2541,2017-12-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,38693.0,975270.4528000001
17941,46,1820,2017-08-16,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,96106.7235
17942,43,1155,2017-05-03,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,38991.0,748186.5004
17943,85,1394,2017-02-11,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36833.0,154562.1504
17944,1,2186,2017-05-31,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1619016.3815000001
17945,83,1789,2017-04-05,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,40303.0,1406722.0182
17946,2,3027,2017-05-08,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,37659.0,3833.2937999999995
17947,33,289,2017-02-21,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,2915729.0
17948,45,2832,2017-01-09,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,37522.2351
17949,55,1062,2017-10-21,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1134165.2044
17950,84,186,2017-08-06,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,62523.9868
17951,76,1274,2017-01-15,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,330050.9935
17952,3,995,2017-11-18,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,35560.0,813414.5124
17953,97,1706,2017-11-21,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216.0,495571.19599999994
17954,47,338,2017-07-07,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,2635114.3940000003
17955,85,3295,2017-11-30,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429.0,492345.5437
17956,80,840,2017-09-30,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35667.0,1002075.6888
17957,93,748,2017-09-16,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,1275752.933
17958,71,576,2017-03-27,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,38859.0,2037808.79
17959,93,987,2017-12-08,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37874.0,245052.7527
17960,74,2053,2017-09-01,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,42226.0,492345.5437
17961,45,1217,2017-11-07,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,229828.1391
17962,6,3061,2017-07-09,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,42560.0,31158.032399999996
17963,81,15,2017-11-25,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,306091.71300000005
17964,77,746,2017-03-13,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38193.0,986170.481
17965,4,560,2017-09-09,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,764962.9924000001
17966,17,2789,2017-12-06,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,629960.968
17967,87,1916,2017-11-07,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996.0,73185.799
17968,19,1024,2017-11-12,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40649.0,264167.7544
17969,7,2691,2017-06-15,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,229828.1391
17970,0,2973,2017-09-28,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,4051.1387999999997
17971,2,2479,2017-03-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,3833.2937999999995
17972,76,752,2017-09-27,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,1224112.5806
17973,47,846,2017-10-09,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,2635114.3940000003
17974,69,3248,2017-05-14,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,471521.77199999994
17975,0,1982,2017-06-14,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,34079.0,29470.244099999996
17976,92,79,2017-02-23,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,1782006.9936
17977,1,3212,2017-02-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667.0,1340089.87
17978,34,1708,2017-03-26,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34170.0,198953.84
17979,69,3154,2017-12-16,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553.0,471521.77199999994
17980,62,2895,2017-02-14,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,33879.0,142835.95520000003
17981,69,3446,2017-12-26,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,471521.77199999994
17982,40,1617,2017-04-15,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,1275752.933
17983,10,1793,2017-01-03,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,37838.0,532771.51
17984,0,342,2017-09-28,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,300972.59079999995
17985,2,1404,2017-02-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,33549.0,3833.2937999999995
17986,2,518,2017-02-04,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,38258.0,3833.2937999999995
17987,39,589,2017-12-20,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750.0,1055890.62
17989,80,2563,2017-11-03,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35667.0,1002075.6888
17990,32,588,2017-02-07,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,135847.499
17991,74,3005,2017-06-24,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36498.0,492345.5437
17992,25,807,2017-08-10,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,1276823.0535
17993,95,793,2017-12-29,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35667.0,1002075.6888
17994,55,204,2017-02-19,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1134165.2044
17995,58,2389,2017-07-13,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,1062005.0628
17996,68,2777,2017-08-20,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996.0,73185.799
17997,9,1268,2017-02-10,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,39031.0,1316301.2904
17998,0,2039,2017-01-08,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42710.0,147441.9996
17999,14,1470,2017-10-07,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,42710.0,2037808.79
18000,86,2606,2017-09-25,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,359939.58160000003
18001,35,856,2017-07-01,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,36361.0,163279.544
18002,29,2572,2017-03-07,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,221453.1606
18003,64,1357,2017-11-07,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,3479856.996
18004,15,894,2017-02-05,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295.0,17375.7696
18005,33,1872,2017-08-13,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,1530686.5392000002
18006,84,3352,2017-08-28,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,62523.9868
18007,1,1043,2017-06-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40649.0,1340089.87
18008,81,877,2017-09-13,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,34079.0,306091.71300000005
18009,54,765,2017-08-20,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,17375.7696
18010,80,864,2017-11-14,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40487.0,876594.4319999999
18011,79,1224,2017-10-15,1.0,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,1272479.9958
18012,23,787,2017-05-30,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670.0,422047.5544
18013,48,3289,2017-07-23,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688.0,1675728.7392
18014,15,3480,2017-09-08,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,718000.3859999999
18015,0,1765,2017-08-31,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,2730.9884
18016,30,2932,2017-06-01,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,335853.513
18017,42,3064,2017-04-03,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38991.0,2915729.0
18018,0,2149,2017-07-18,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,221453.1606
18019,77,1641,2017-02-10,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,986170.481
18020,5,366,2017-06-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,764962.9924000001
18021,41,1424,2017-01-05,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34586.0,718000.3859999999
18023,14,377,2017-01-13,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,1711762.7436
18024,0,1115,2017-09-21,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,42172.0,25354.294
18025,86,1016,2017-07-01,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36833.0,29470.244099999996
18026,23,297,2017-06-16,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,456733.106
18027,35,472,2017-01-26,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,39526.0,163279.544
18028,0,1320,2017-09-27,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,39526.0,130406.3252
18029,45,292,2017-01-08,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,37668.0,37522.2351
18030,3,20,2017-06-11,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37499.0,813414.5124
18031,18,2622,2017-10-31,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,248200.24149999997
18032,64,94,2017-10-14,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,876594.4319999999
18033,3,2077,2017-05-17,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0,813414.5124
18034,60,2816,2017-03-11,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40487.0,3479856.996
18035,0,3495,2017-01-13,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,205019.80199999997
18036,3,3470,2017-04-27,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,35560.0,813414.5124
18037,96,3136,2017-01-29,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,35560.0,1224112.5806
18038,34,3255,2017-07-09,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,198953.84
18039,17,2451,2017-12-13,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,42404.0,629960.968
18040,59,433,2017-08-24,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,778739.1848
18041,27,3190,2017-04-01,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,194177.3016
18042,25,1561,2017-11-04,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888.0,1276823.0535
18043,68,3106,2017-02-08,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38859.0,73185.799
18044,0,1990,2017-07-17,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,147441.9996
18045,32,1815,2017-01-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,36361.0,135847.499
18046,60,1492,2017-03-08,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848.0,3479856.996
18047,98,664,2017-01-12,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,80790.6372
18048,3,1105,2017-12-14,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,813414.5124
18049,39,3270,2017-08-30,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1055890.62
18050,39,189,2017-12-19,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1055890.62
